Source File,Country,Company Name,Sector,Product Categories,Phone,Email,Address,Certifications,Production Capacity,Other,City/Location,Website,Types of Products,Additional Information,Name,الأسم,Type,نوع التصنيف,Subtype,نوع التصنيف الفرعي,Block,X Longitude,Y Latitude,Location,Factory Name,Industry Type,City,Region,Products/Services
industries.csv,,,,,,,,,,,,,,,UNITED GULF ASPHALT COMPANY,شركة الخليج المتحدة للاسفلت,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.60303504,26.12809481,"26.12809481, 50.60303504",,,,,
industries.csv,,,,,,,,,,,,,,,AWAL READYMIX CONCRETE COMPANY,شركة أوال للخرسانة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.61200559,26.13093245,"26.13093245, 50.61200559",,,,,
industries.csv,,,,,,,,,,,,,,,ALTADHAMUN ALUMINUM CENTER,مركز التضامن للألمنيوم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.61047825,26.12833993,"26.12833993, 50.61047825",,,,,
industries.csv,,,,,,,,,,,,,,,AL DHAEN CRAFT FACTORY,مصنع الظاعن للقوارب,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.60840686,26.13176903,"26.13176903, 50.60840686",,,,,
industries.csv,,,,,,,,,,,,,,,ADHARI BLOCK FACTORY,مصنع عذاري للطابوق,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.60922806,26.13385479,"26.13385479, 50.60922806",,,,,
industries.csv,,,,,,,,,,,,,,,FALCON FACTORY,مصنع فالكون,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.60698337,26.1327192,"26.1327192, 50.60698337",,,,,
industries.csv,,,,,,,,,,,,,,,CRYSTAL TILE FACTORY,مصنع كريستال للقرميد,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.60923629,26.13237219,"26.13237219, 50.60923629",,,,,
industries.csv,,,,,,,,,,,,,,,HAJI HASAN GROUP,مجموعة حجي حسن,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,702.0,50.53265804,26.18961154,"26.18961154, 50.53265804",,,,,
industries.csv,,,,,,,,,,,,,,,HABIB AHMED ALSHAGAL FACTORY,مصنع حبيب احمد الشغل,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,742.0,50.51704,26.159698,"26.159698, 50.51704",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN INTERNATIONAL COMPANY FOR METAL SPRAY,شركة البحرين الدولية لرذاذ المعادن,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,948.0,50.59130062,26.09345265,"26.09345265, 50.59130062",,,,,
industries.csv,,,,,,,,,,,,,,,DELMON READYMIX COMPANY,شركة دلمون للخرسانة المخلوطة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,948.0,50.59187906,26.1002888,"26.1002888, 50.59187906",,,,,
industries.csv,,,,,,,,,,,,,,,HUSNI AZZUKA AND PARTNERS FACTORIES,شركة مصانع حسني عزوقة وشركاه,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,948.0,50.59493301,26.10036405,"26.10036405, 50.59493301",,,,,
industries.csv,,,,,,,,,,,,,,,WIRES INTERNATIONAL COMPANY,الشركة الدولية لصناعة شباك الألمنيوم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,949.0,50.5910344,26.11735237,"26.11735237, 50.5910344",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN ALLOYS MANUFACTURING - BAMCO,البحرين لصناعة السبائك المعدنية - بامكو,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.6028449,26.07832463,"26.07832463, 50.6028449",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN NATIONAL PLASTIC COMPANY (BANAPCO),شركة البحرين الوطنية للبلاستيك - بنابكو,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.59654345,26.07319216,"26.07319216, 50.59654345",,,,,
industries.csv,,,,,,,,,,,,,,,"CROWN COMPANY FOR WASTE RECYCLING ALUMINUM, PLASTIC AND SCRAP",شركة التاج لتدوير مخلفات الألمنيوم والبلاستيك والسكراب,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.60438974,26.07631418,"26.07631418, 50.60438974",,,,,
industries.csv,,,,,,,,,,,,,,,ALUMINIUM BAHRAIN COMPANY - ALBA,شركة ألمنيوم البحرين - ألبا,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.60709031,26.08901537,"26.08901537, 50.60709031",,,,,
industries.csv,,,,,,,,,,,,,,,TURK MECHANICAL INDUSTRIES,شركة ترك الميكانيكية الصناعية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.60994113,26.07671724,"26.07671724, 50.60994113",,,,,
industries.csv,,,,,,,,,,,,,,,ALUMINUM WHEELS COMPANY,شركة عجلات الألمنيوم الويل,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.60510191,26.07940019,"26.07940019, 50.60510191",,,,,
industries.csv,,,,,,,,,,,,,,,MAGNUM SHIPS CARE SERVICES COMPANY,شركة ماغنوم لخدمات العناية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.6083221,26.07542109,"26.07542109, 50.6083221",,,,,
industries.csv,,,,,,,,,,,,,,,CLARK INDUSTRIES,كلارك للصناعات,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.59411852,26.06950505,"26.06950505, 50.59411852",,,,,
industries.csv,,,,,,,,,,,,,,,MARKO WOODEN INDUSTRIES,ماركو للصناعات الخشبية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.59733196,26.06750232,"26.06750232, 50.59733196",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN RECYCLING PLANT - BRP,مصهر البحرين لصهر المعادن,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.60338647,26.0736178,"26.0736178, 50.60338647",,,,,
industries.csv,,,,,,,,,,,,,,,HETHERO ALUMINIUM FACTORY,مصنع هيثرو للألمنيوم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,952.0,50.62834854,26.08066595,"26.08066595, 50.62834854",,,,,
industries.csv,,,,,,,,,,,,,,,FOREST BREEZE AIR CONDITIONING AND KITCHEN FABRICATION,نسيم الغابة لفبركة القنوات الهوائية والمطابخ,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,952.0,50.62234305,26.07788979,"26.07788979, 50.62234305",,,,,
industries.csv,,,,,,,,,,,,,,,AL MANARATAIN,المنارتين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,995.0,50.5902235,26.01879533,"26.01879533, 50.5902235",,,,,
industries.csv,,,,,,,,,,,,,,,DAMISTAN SAND WASHING AND DISTRIBUTION FACTORY,مصنع دمستان لغسيل وتوزيع الرمال,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,1012.0,50.48669842,26.13747274,"26.13747274, 50.48669842",,,,,
mena_manufacturers.csv,Saudi Arabia,Noor Sar Factory for Building Chemicals,Manufacturing chemicals and chemical products,Building chemicals,0165314844,noorsar@windowslive.com,Hail,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Saudi Arabia,Abdullah bin Salem bin Ayyad Al-Khattabi Factory for Industry,Manufacturing of rubber and plastic products,Rubber and plastic products,0126094111,alkhattabi_factory@hotmail.com,Jeddah 1st,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Saudi Arabia,Raniyah Mahmoud Mohammed Al-Abi Factory for Food Products,Manufacturing food products,Food products,0112865287,rokn.alhail@gmail.com,Al-Kharj,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Saudi Arabia,Al-Mumayzah Solutions Company for Chemical Industries,Manufacturing chemicals and chemical products; Manufacturing of rubber and plastic products; Manufacturing of machinery and equipment,Chemical industries,0126058546,info@usci.com.sa,Jeddah 1st,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Saudi Arabia,East Treasures Factory for Industry,N/A,N/A,0126545666,N/A,Jeddah 1st,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Saudi Arabia,Arabian Controls and Electrics Limited Company,Manufacturing computers, electronic and optical products,Electronics,0138101720,samer.alkurdi@abdulla-fouad.com,Dammam 3rd,N/A,"N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Saudi Arabia,Transport Media Factory Company for Metallic Products,Manufacturing of shaped metal products; Manufacturing of motor vehicles, trailers and semi-trailers; Manufacturing of other transport equipment,Metallic products,0114997060,infi@wasaetalnqil.com,Riyadh 2nd,N/A,"N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Saudi Arabia,Al-Rahden for Cleaning Company Saudi Closed Joint Stock,Other manufacturing; Manufacturing chemicals and chemical products,Cleaning products,0114543393,HR@alrahden.net,Riyadh 1st,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Saudi Arabia,Qu dra Industrial Company,Manufacturing of shaped metal products; Manufacturing of base metals; Manufacturing of electrical equipment; Manufacturing of rubber and plastic products; Manufacturing of motor vehicles, trailers and semi-trailers; Repair and installation of machinery and equipment; Manufacturing of other transport equipment,Various industrial,0112077773,faisal.benhumaid@qudra-sa.com,Riyadh 2nd,N/A,"N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Saudi Arabia,Saudi Heaven Industrial Company,Manufacturing chemicals and chemical products,Chemicals,0114110924,heavenalsaudia@gmail.com,Sudair,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Saudi Arabia,Thiqah Wood Factory for Wood Industries,Manufacturing of wood and wood products except furniture; Manufacturing of articles of straw and plaiting materials,Wood industries,0126621800,mohamed.ragab65@gmail.com,Jeddah 3rd,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Saudi Arabia,Modhesh Factory for Metal Furniture Grills,Manufacturing of machinery and equipment; Manufacturing of furniture; Manufacturing of electrical equipment,Metal furniture,0114489782,info@modhish.sa,Riyadh 1st,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,Royal Foodz,Processed food services,Processed food,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,Qatari Canadian for Electrical generators and energy,Power and renewable energy,Power solutions,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,Twyla Recycling Company,Plastic recycling,Plastic raw material,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,Qatar Flour Mills Co.,Food processing,Flour and wheat-based products,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,National Food Company (Al arabia),Food processing,Processed frozen food,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,Dandy Company,Food and beverages,Dairy, beverage and ice cream products,ISO 9001:2000,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,Doha Cables,Electrical,Cables,BASEC, LPCB, KEMA/DNV-GL,N/A,Messaieed Industrial City,"N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,Artikkan Gallery,Furniture and decor,Arab or Oriental influenced furniture and home-décor,N/A,N/A,Doha,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,AL ARZ AUTOMATIC BAKERY,Food processing,Bakery products,ISO 22000:2005, ISO 9001:2015,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,AL MESBAH FACTORY FOR ALUMINUM WORKS,Metal works,Aluminum works,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,COASTAL STEEL AND GALVANIZING WLL,Metal fabrication,Steel structures, stadium seats, bathroom partitions, lighting poles, crash barriers, cable trays,"N/A,N/A,N/A,N/A,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,INTERNATIONAL WELDING RODS FACTORY,Manufacturing,Welding electrodes,ISO-certified,N/A,New Industrial Area, Doha,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,Seashore Panels Factory (formaly Al Atti ya Steel),Construction materials,Insulated polyurethane sandwich panels, cold room panels, decking sheets, purlins, single skin sheets,N/A,"N/A,New Industrial Area, Doha,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,AlBINA SNACKS,Food processing,Roasted nuts,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,Baladna,Food and beverages,Dairy and juice products,ISO 22000:2005,N/A,Al Khor,N/A,N/A,,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,ADVANCED PLASTIC FACTORY,Plastics,Pipes, fittings PVC and HDPE, corrugated pipes,N/A,N/A,N/A,"N/A,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,EXPANDED METAL MFG. CO.,Metal products,Expanded metal products,British Standards, ASTM, ISO 9001:2015, AISI,N/A,"New Industrial Area, Doha,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,QATAR STEEL INDUSTRIES FACTORY,Steel products,Steel pipes, tubes, corrugated sheets, insulated panels, angles, beams," channels, flats,N/A,N/A,N/A,N/A,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,GULF CRAFTS,Manufacturing,Bespoke design and manufacturing,N/A,N/A,Doha,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,Qatari German For Medical Devices Company,Medical devices,Single-use syringes, hypodermic needles, intravenous cannulas, re-use prevention syringes, insulin syringes,N/A,"N/A,N/A,N/A,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,RAYYAN MINERAL WATER CO.,Beverages,Mineral water,N/A,N/A,60 kms from Doha,N/A,N/A,,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,QMEDIA SIGNAGE,Signage,Traffic, industrial, building name, indoor, way finding signs,N/A,"N/A,N/A,N/A,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,JERSEY GLASS,Glass processing,Glass processing,N/A,N/A,New Industrial Area,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,MODERN BUILDING ACCESSORIES FACTORY,Building materials,Plastic items for building,N/A,N/A,New Industrial Area, Doha,N/A,"N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,AL BAYADAR PACK-QATAR,Packaging,Food packaging solutions,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,DOHA EXTRACO,Construction materials,GRC, GRP, UHPC, GRG, EIFS,N/A,"N/A,N/A,N/A,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,WEST BAY ICE AND WATER FACTORY,Beverages,Ice cubes, bottled water,N/A,N/A,N/A,N/A,"N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,GROWTECH TRADING & INDUSTRIAL GROUP CO.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,QATAR GERMAN GASKET FACTORY (Q-GER),Manufacturing,Metallic and non-metallic gaskets,N/A,N/A,New Industrial Area, Doha,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,QATAR TECHNICAL STEEL FABRICATION CO.,Metal fabrication,Steel fabrication, industrial refrigeration, machining,N/A,N/A,Street 24," Zone 81, New Industrial Area,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,QATAR NATIONAL ALUMINIUM PANEL CO.,Metal products,Aluminium composite panels, coated aluminium coils,N/A,N/A,N/A,N/A,"N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,METALS FORMING SUPPORT FACTORYS,Construction,Construction solutions,N/A,N/A,New Industrial Area Pink Zone,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,THE CONFIDENCE INDUSTRIAL GASES PLANT CO,Gases,Industrial, medical, specialty gases,N/A,N/A,N/A,"N/A,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,DELTA CORPORATION,Oil and gas,Wellheads, X-Mass tree equipment, valves, actuators, flow control products,N/A,"N/A,N/A,N/A,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,HALUL FOR BOAT MANUFACTURING,Manufacturing,Fiber glass boats, yachts, coast guard boats,N/A,N/A,New Industrial Area," Doha,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,AL SADA FACTORY FOR PLASTIC PIPES,Plastics,PPR pipes and fittings,N/A,N/A,Industrial Area, Doha,N/A,"N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,AL SULAITEEN AGRICULTURE AND INDUSTRIAL COMPLEX CO,Agriculture,Flowers, fruits, vegetables, animal products,N/A,N/A,"40 hectares farms,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,ELITE PAPER RECYCLING,Recycling,Paper recycling,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,QATAR MEAT PRODUCTION,Food processing,Meat processing,N/A,N/A,6,000 sqm facility,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,DOHA PRECAST FACTORY,Construction materials,Reinforced concrete pipes, precast manholes, fittings,N/A,N/A,Messaieed Industrial City,"N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,BRIGHT FUTURE TIRE RECYCLING COMPANY,Recycling,Reclaimed rubber from tyres,N/A,N/A,Umsaeed industrial area,N/A,N/A,,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,Asima Plastic Factory,Packaging,Packaging,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,SIGMA METAL INDUSTRIES,Metal products,Traffic signs, directional signs, gantries, cantilevers, variable message signs, controllers cabinets," steel structures,ISO 9001:2015, ISO 14001:2018,N/A,N/A,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,ALUMINUM GULF RAY (GULF RAY ALUMINUM AND GLASS),Metal products,Metal cladding, facades, doors, windows, aluminum products,N/A,"N/A,N/A,N/A,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,ITAG INTERNATIONAL,Oilfield equipment,Oilfield equipment,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,NATIONAL FOOD COMPANY W.L.L,Food processing,Processed dates,N/A,N/A,Doha,N/A,N/A,,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,Al crystal food oil factory,Food processing,Edible oil,N/A,N/A,New Industrial Area, Doha,N/A,N/A,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,ALBIDDA INDUSTRIES AND SERVICES,Electrical,Switchboard enclosures, assembly,N/A,N/A,N/A,N/A,"N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,AL NAQEEB PLASTIC FACTORY,Plastics,Polypropylene woven bags and sacks,ISO 9001:2015, ISO 22000:2018, HACCP,N/A,N/A,"N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,AL SADA FOOD INDUSTRY,Food industry,Factory sale, company not operational,N/A,N/A,Street 31, Zone 81," Small & Medium Industries Area,N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Qatar,QATAR POLYMER INDUSTRIAL COMPANY,Plastics,PP woven products,HACCP, ISO 9001:2015, ISO 45001:2018,N/A,N/A,"N/A,N/A",,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,AL ASR ELECTRICAL & ELECTRONIC INDUSTRIES,Electrical,Electrical and electronic products,24446809,alasr@omantel.net.om,N/A,N/A,N/A,Contact: Gopalen 99358957; Fax: 24446809,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,Al Hassan Switchgear Manufacturing Co. LLC (AHSG),Electrical,Switchgear,24591283,baqer.j@al-hassan.com,N/A,N/A,N/A,Contact: Bqer 95334775; Fax: 24596899,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,AL HASSSAN POWER INDUSTRIES,Electrical,Power products,24591283,baqer.j@al-hassan.com,N/A,N/A,N/A,Contact: Bqer 95334775; Fax: 24596899,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,AL JIZZI TRANSFORMERS & SWITCHGEAR CO.LLC,Electrical,Transformers and switchgear,24451427,ajtsoman@omantel.net.om,N/A,N/A,N/A,Contact: Srirram 99375340; Fax: 24456190,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,AL MOHSIN ELECTRICALS,Electrical,Electrical products,24701494,allmoha@omantel.net.om,N/A,N/A,N/A,Contact: Saleem 99438409; Fax: 24706049,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,AL SAQLAWI EST.,N/A,N/A,24813314,bisan80@omantel.net.om,N/A,N/A,N/A,Contact: Abdullah saqlawi 99383822; Fax: 24810344,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,AL TASNEEM ELECTRICAL CONT.,Electrical,Electrical contracting,24501017,N/A,N/A,N/A,N/A,Contact: Moosa Tubaila 99366083; Fax: 24501018,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,ELECTRO MECHANICAL SERVICES LLC,Electrical,Electro mechanical,24596686,suresh@emsswitchgear.com,N/A,N/A,N/A,Contact: Suresh 99365503; Fax: 24595585,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,JYOTI SOHAR SWITCHGEAR,Electrical,Switchgear,26751197,jyotijss@omantel.net.om,N/A,N/A,N/A,Contact: Prabhat sherma 99445474; Fax: 26750286,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,MAJAN SWITCHGEAR COMPANY,Electrical,Switchgear,24504235,majanmct@omantel.net.om,N/A,N/A,N/A,Contact: T.Thangamani 99226968; Fax: 24502549,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,NATIONAL ELECTRICAL INDUSTRIES,Electrical,Electrical products,24453880,sudarsan@neioman.com,N/A,N/A,N/A,Contact: Sudarsan 95210070; Fax: 24453721,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,NATIONAL PLASTIC FACTORY,Plastics,Plastic products,24811689,info@nationalplasticoman.com,N/A,N/A,N/A,Contact: wilfard 99840233; Fax: 24810078,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,NATIONAL TRADING CO.,Trading,N/A,24591041,natcoed@omantel.net.om,N/A,N/A,N/A,Contact: ashok 99759012; Fax: 24591046,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,NUHAS OMAN LLC,Manufacturing,Cables,24449007,alokbasu@nuhasoman.com,N/A,N/A,N/A,Contact: Sunil 99372917; Fax: 24446790,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,OMAN CABLES INDUSTRY (O.C.I),Electrical,Cables,24446464,quadri@omancables.com,N/A,N/A,N/A,Contact: Saeed Qadiri 99349265; Fax: 24446096,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,Oman National Engineering & Investement Co.,Engineering,Engineering and investment,24702075,bala.v@oneic.com.om,N/A,N/A,N/A,Contact: Bala 99217652; Fax: 24797394,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,SHARIKAT FANNIYA OMANIA,Electrical,Electrical,24815970,sfoelect@omantel.net.om,N/A,N/A,N/A,Contact: Abijit 99363078; Fax: 248108706,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,URICH SWITCHGEAR MANUFACTURING CO.,Electrical,Switchgear,24815597,usg_oman@yahoo.com,N/A,N/A,N/A,Contact: Prakash 99824034; Fax: 24818350,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,VOLTAMP MANUFACTURING CO.,Manufacturing,N/A,24446372,aasit@voltampoman.com,N/A,N/A,N/A,Contact: Aaist Naik 99337423; Fax: 24446371,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Oman,VOLTAMP TRANSFORMERS OMAN LTD.,Electrical,Transformers,24446372,aasit@voltampoman.com,N/A,N/A,N/A,Contact: Aaist Naik 99337423; Fax: 24446371,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Kuwait,Ahmad Hassan Boland Sons & Partners Co.,Food and Beverages,Corn chips & snacks,(+965) 24718288 - 24739479,N/A,Sabhan – Block 1 – Street 103 – P.O. Box 20651 Safat 13067 Kuwait,N/A,N/A,Fax: (+965) 24725574,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Kuwait,Al-Seedawi Sweets Factories Co.,Food and Beverages,Packed roasted nuts – Arabian sweets – Candies – Halawa tahinia – Tahina (sesame juice) – Chocolate – Wafers,(+965) 24843994 - 24841551,alsedawi@qualitynet.net,Shuwaikh Industrial Area – Block 6 – Plot 70 – P.O. Box 569 Safat 13006 Kuwait,N/A,N/A,Fax: (+965) 24847488,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Kuwait,Arabian Beverage Company (ABC),Food and Beverages,Natural fruit juices – Yogurt & dairy products – Mineral water – Milk & flavored milk,(+965) 1802066 – 24736222,admin@abcjuice.com.kw,North Sabhan – Block 5 – Street 103 – P.O. Box 3022 Safat 13031 Kuwait,N/A,N/A,Fax: (+965) 24722793 – 24752881; Website: www.abcjuice.com.kw,,,,,,,,,,,,,,,,,,,
mena_manufacturers.csv,Kuwait,Conserved Food Distributing Co (Khazan),Food and Beverages,Chilled / frozen processed meat – Chilled / frozen processed poultry – Frozen processed sea food – Other frozen processed products – Canned food – Cake & pastries,(+965) 24722135 / 6 / 7/ 8/ 9,khazan@wazzan.com,Sabhan – Block 1 – Street 1 – P.O. Box 26226 Safat 13123 Kuwait,N/A,N/A,Fax: (+965) 24722142; Website: www.mezzan.com,,,,,,,,,,,,,,,,,,,
